timestamp,city,video_index,car,bus,truck,total
1759888995,Roswell,3,1,0,0,1
1759888996,Colorado,1,9,0,0,9
1759888997,Colorado,1,0,0,0,0
1759888999,New York,2,1,0,0,1
1759888999,Tokyo,0,6,0,1,7
1759889001,New York,2,1,0,0,1
1759889003,Tokyo,0,5,0,0,5
1759889005,Roswell,3,0,0,0,0
1759889005,Roswell,3,1,0,0,1
1759889007,Colorado,1,7,0,1,8
1759889008,Colorado,1,7,0,1,8
1759889010,New York,2,0,0,0,0
1759889011,Tokyo,0,6,1,0,7
1759889013,New York,2,1,0,0,1
1759889015,Tokyo,0,8,0,0,8
1759889019,Roswell,3,4,0,0,4
1759889019,Roswell,3,4,0,0,4
1759889024,Colorado,1,7,0,0,7
1759889024,Colorado,1,5,0,0,5
1759889026,New York,2,1,0,0,1
1759889026,Tokyo,0,2,0,0,2
1759889028,New York,2,0,0,0,0
1759889030,Tokyo,0,8,0,1,9
1759889032,Roswell,3,2,0,0,2
1759889032,Roswell,3,1,0,0,1
1759889034,Colorado,1,8,0,1,9
1759889035,Colorado,1,5,0,1,6
1759889038,New York,2,0,0,0,0
1759889039,Tokyo,0,7,0,0,7
1759889041,New York,2,1,0,0,1
1759889042,Tokyo,0,10,0,0,10
1759889044,Roswell,3,1,0,0,1
1759889045,Roswell,3,1,0,0,1
1759889046,Colorado,1,5,0,1,6
1759889047,Colorado,1,4,0,1,5
1759889049,New York,2,0,1,0,1
1759889050,Tokyo,0,7,0,0,7
1759889052,New York,2,0,0,0,0
1759889053,Tokyo,0,11,0,1,12
1759889055,Roswell,3,0,0,0,0
1759889056,Roswell,3,2,0,0,2
1759889058,Colorado,1,6,0,0,6
1759889060,Colorado,1,3,0,0,3
1759889067,New York,2,1,0,0,1
1759889069,Tokyo,0,5,0,1,6
1759889071,Tokyo,0,5,2,0,7
1759889072,New York,2,2,1,0,3
1759889074,Roswell,3,0,0,0,0
1759889076,Roswell,3,0,0,0,0
1759889077,Colorado,1,5,0,0,5
1759889079,Colorado,1,1,0,0,1
1759889080,New York,2,2,1,0,3
1759889083,Tokyo,0,7,0,0,7
1759889085,Tokyo,0,4,0,0,4
1759889087,New York,2,2,0,0,2
1759889090,Roswell,3,1,0,0,1
1759889095,Colorado,1,3,0,2,5
1759889096,Roswell,3,2,0,0,2
1759889101,New York,2,3,0,0,3
1759889101,Colorado,1,3,0,1,4
1759889109,Tokyo,0,4,1,0,5
1759889110,Tokyo,0,6,1,0,7
1759889113,New York,2,2,0,0,2
1759889114,Roswell,3,0,0,0,0
1759889117,Colorado,1,1,0,0,1
1759889119,Roswell,3,1,0,0,1
1759889121,New York,2,2,1,0,3
1759889122,Colorado,1,5,0,2,7
1759889126,Tokyo,0,4,1,1,6
1759889126,Tokyo,0,10,0,0,10
1759889128,New York,2,2,0,0,2
1759889128,Roswell,3,3,0,0,3
1759889133,Colorado,1,1,0,0,1
1759889135,Roswell,3,1,0,0,1
1759889136,New York,2,0,1,0,1
1759889140,Colorado,1,2,0,1,3
1759889146,Tokyo,0,5,1,1,7
1759889147,Tokyo,0,9,0,0,9
1759889161,Roswell,3,1,0,0,1
1759889162,New York,2,1,0,0,1
1759889173,Colorado,1,6,0,0,6
1759889183,Roswell,3,2,0,0,2
1759889185,New York,2,3,2,1,6
1759889198,Colorado,1,0,0,0,0
1759889211,Tokyo,0,7,0,0,7
1759889214,Tokyo,0,4,0,0,4
1759889225,Roswell,3,0,0,0,0
1759889228,New York,2,1,0,0,1
1759889242,Colorado,1,0,0,0,0
1759889256,Roswell,3,3,0,0,3
1759889256,New York,2,0,0,0,0
1759889270,Colorado,1,1,0,0,1
1759889282,Tokyo,0,3,1,0,4
1759889284,Tokyo,0,5,0,0,5
1759889291,Roswell,3,1,0,0,1
1759889294,New York,2,2,0,0,2
1759889300,Colorado,1,6,0,0,6
1759889308,New York,2,3,0,0,3
1759889309,Roswell,3,1,0,0,1
1759889320,Colorado,1,3,0,0,3
1759889327,Tokyo,0,10,0,0,10
1759889332,Tokyo,0,2,0,0,2
1759889337,Roswell,3,0,0,0,0
1759889342,New York,2,1,0,0,1
1759889348,Colorado,1,3,0,0,3
1759889357,New York,2,1,1,0,2
1759889361,Roswell,3,1,0,0,1
1759889371,Colorado,1,0,0,0,0
1759889378,Tokyo,0,4,0,0,4
1759889385,Tokyo,0,5,2,1,8
1759889391,Roswell,3,1,0,0,1
1759889398,New York,2,5,0,0,5
1759889404,Colorado,1,1,0,0,1
1759889414,New York,2,2,0,0,2
1759889418,Roswell,3,0,0,0,0
1759889430,Colorado,1,2,0,1,3
1759889436,Tokyo,0,5,1,0,6
1759889443,Tokyo,0,6,0,0,6
1759889447,Roswell,3,1,0,0,1
1759889454,New York,2,2,0,0,2
1759889459,Colorado,1,0,0,0,0
1759889469,New York,2,2,0,0,2
1759889474,Roswell,3,5,0,0,5
1759889484,Colorado,1,1,0,0,1
1759889490,Tokyo,0,12,0,0,12
1759889499,Tokyo,0,9,0,0,9
1759889501,Roswell,3,1,0,0,1
1759889509,New York,2,3,1,0,4
1759889511,Colorado,1,1,0,0,1
1759889521,New York,2,3,0,0,3
1759889526,Roswell,3,5,0,0,5
1759889537,Colorado,1,4,0,0,4
1759889541,Tokyo,0,4,0,0,4
1759889548,Roswell,3,2,0,0,2
1759889548,Tokyo,0,4,1,0,5
1759889555,Colorado,1,6,0,0,6
1759889555,New York,2,0,1,0,1
1759889562,New York,2,1,1,0,2
1759889566,Roswell,3,2,0,0,2
1759889573,Colorado,1,0,0,0,0
1759889573,Tokyo,0,3,1,0,4
1759889580,Roswell,3,5,0,0,5
1759889581,Tokyo,0,4,1,0,5
1759889587,Colorado,1,0,0,1,1
1759889588,New York,2,2,1,0,3
1759889593,New York,2,3,0,0,3
1759889599,Roswell,3,2,0,0,2
1759889605,Tokyo,0,10,2,0,12
1759889607,Colorado,1,8,0,0,8
1759889612,Roswell,3,3,0,0,3
1759889615,Tokyo,0,8,0,0,8
1759889619,Colorado,1,6,0,0,6
1759889623,New York,2,1,2,1,4
1759889627,New York,2,2,1,0,3
1759889634,Roswell,3,0,0,0,0
1759889638,Tokyo,0,3,0,0,3
1759889640,Colorado,1,0,0,0,0
1759889644,Roswell,3,3,0,0,3
1759889649,Tokyo,0,9,0,0,9
1759889651,Colorado,1,0,0,0,0
1759889656,New York,2,1,0,0,1
1759889658,New York,2,2,1,0,3
1759889667,Roswell,3,1,0,0,1
1759889669,Tokyo,0,4,0,0,4
1759889673,Colorado,1,3,0,0,3
1759889676,Roswell,3,0,0,0,0
1759889681,Tokyo,0,3,0,0,3
1759889681,Colorado,1,2,0,0,2
1759889687,New York,2,2,1,0,3
1759889687,New York,2,1,1,0,2
1759889697,Roswell,3,2,0,0,2
1759889698,Tokyo,0,2,0,0,2
1759889702,Colorado,1,3,0,1,4
1759889703,Roswell,3,1,0,0,1
1759889708,Colorado,1,3,0,0,3
1759889708,Tokyo,0,8,1,2,11
1759889713,New York,2,1,1,0,2
1759889713,New York,2,2,1,0,3
1759889719,Roswell,3,1,0,0,1
1759889720,Tokyo,0,4,0,0,4
1759889725,Colorado,1,2,0,0,2
1759889725,Roswell,3,0,0,0,0
1759889732,Colorado,1,2,0,0,2
1759889734,Tokyo,0,13,0,0,13
1759889739,New York,2,1,2,0,3
1759889741,New York,2,0,0,0,0
1759889750,Tokyo,0,6,0,0,6
1759889752,Roswell,3,2,0,0,2
1759889757,Roswell,3,2,0,0,2
1759889759,Colorado,1,3,0,0,3
1759889763,Colorado,1,3,0,0,3
1759889766,Tokyo,0,3,2,0,5
1759889770,New York,2,0,0,0,0
1759889772,New York,2,3,0,0,3
1759889779,Tokyo,0,7,0,0,7
1759889781,Roswell,3,0,0,0,0
1759889785,Roswell,3,0,0,0,0
1759889786,Colorado,1,1,0,0,1
1759889790,Colorado,1,0,0,1,1
1759889793,Tokyo,0,4,0,0,4
1759889796,New York,2,2,0,0,2
1759889799,New York,2,2,0,0,2
1759889805,Tokyo,0,3,1,0,4
1759889807,Roswell,3,1,0,0,1
1759889811,Roswell,3,0,0,0,0
1759889813,Colorado,1,2,0,0,2
1759889817,Colorado,1,1,0,0,1
1759889820,Tokyo,0,2,1,0,3
1759889823,New York,2,1,1,0,2
1759889826,New York,2,4,0,0,4
1759889833,Tokyo,0,10,2,0,12
1759889835,Roswell,3,1,0,0,1
1759889838,Roswell,3,0,0,0,0
1759889841,Colorado,1,0,0,0,0
1759889845,Colorado,1,0,0,0,0
1759889850,Tokyo,0,5,0,0,5
1759889851,New York,2,2,0,0,2
1759889856,New York,2,0,0,0,0
1759889862,Tokyo,0,6,1,1,8
1759889866,Roswell,3,3,0,0,3
1759889867,Roswell,3,1,0,0,1
1759889872,Colorado,1,1,0,0,1
1759889874,Colorado,1,3,0,0,3
1759889880,New York,2,1,0,0,1
1759889880,Tokyo,0,12,2,0,14
1759889886,New York,2,3,0,0,3
1759889890,Tokyo,0,7,0,1,8
1759889895,Roswell,3,0,0,0,0
1759889895,Roswell,3,0,0,0,0
1759889901,Colorado,1,6,1,1,8
1759889902,Colorado,1,3,0,3,6
1759889909,New York,2,3,0,0,3
1759889910,Tokyo,0,7,0,0,7
1759889915,New York,2,1,0,0,1
1759889919,Tokyo,0,2,0,0,2
1759889926,Roswell,3,1,0,0,1
1759889926,Roswell,3,1,0,0,1
1759889931,Colorado,1,0,0,0,0
1759889932,Colorado,1,0,0,0,0
1759889937,New York,2,1,0,0,1
1759889940,Tokyo,0,3,0,0,3
1759889945,New York,2,1,0,0,1
1759889948,Tokyo,0,9,0,0,9
1759889954,Roswell,3,1,0,0,1
1759889955,Roswell,3,1,0,0,1
1759889960,Colorado,1,0,0,0,0
1759889962,Colorado,1,0,0,0,0
1759889968,New York,2,2,0,0,2
1759889971,Tokyo,0,4,0,0,4
1759889976,Tokyo,0,8,0,0,8
1759889977,New York,2,3,0,0,3
1759889983,Roswell,3,0,0,0,0
1759889986,Roswell,3,0,0,0,0
1759889989,Colorado,1,0,0,0,0
1759889993,Colorado,1,0,0,0,0
1759889996,New York,2,2,0,0,2
1759890002,Tokyo,0,7,0,0,7
1759890006,Tokyo,0,10,0,0,10
1759890008,New York,2,1,1,0,2
1759890014,Roswell,3,0,0,0,0
1759890018,Roswell,3,0,0,0,0
1759890021,Colorado,1,1,0,0,1
1759890025,Colorado,1,1,0,0,1
1759890027,New York,2,2,1,0,3
1759890034,Tokyo,0,9,1,1,11
1759890037,Tokyo,0,10,1,1,12
1759890040,New York,2,2,0,0,2
1759890043,Roswell,3,0,0,0,0
1759890049,Colorado,1,0,0,0,0
1759890050,Roswell,3,1,0,0,1
1759890055,New York,2,4,0,0,4
1759890056,Colorado,1,1,0,0,1
1759890065,Tokyo,0,6,1,1,8
1759890066,Tokyo,0,2,0,0,2
1759890072,New York,2,1,1,0,2
1759890073,Roswell,3,2,0,0,2
1759890079,Colorado,1,1,0,0,1
1759890082,Roswell,3,1,0,0,1
1759890085,New York,2,0,0,0,0
1759890088,Colorado,1,1,0,0,1
1759890095,Tokyo,0,2,0,0,2
1759890095,Tokyo,0,4,1,1,6
1759890101,New York,2,1,1,0,2
1759890101,Roswell,3,1,0,0,1
1759890106,Colorado,1,3,0,0,3
1759890110,Roswell,3,4,0,0,4
1759890112,New York,2,2,0,0,2
1759890116,Colorado,1,4,0,1,5
1759890124,Tokyo,0,7,0,0,7
1759890124,Tokyo,0,6,0,0,6
1759890130,New York,2,2,1,0,3
1759890130,Roswell,3,0,0,0,0
1759890136,Colorado,1,0,0,0,0
1759890140,Roswell,3,0,0,0,0
1759890142,New York,2,0,0,0,0
1759890147,Colorado,1,2,0,0,2
1759890155,Tokyo,0,7,1,1,9
1759890158,Tokyo,0,5,0,0,5
1759890173,Roswell,3,5,0,0,5
1759890175,New York,2,0,0,0,0
1759890185,Colorado,1,1,0,0,1
1759890286,Tokyo,0,13,1,0,14
1759890289,Colorado,1,1,0,0,1
1759890292,New York,2,3,0,0,3
1759890295,Roswell,3,3,0,0,3
1759890298,Tokyo,0,12,0,0,12
1759890300,Colorado,1,0,0,0,0
1759890309,New York,2,2,0,0,2
1759890310,Roswell,3,2,0,0,2
1759890311,Tokyo,0,8,1,0,9
1759890312,Colorado,1,4,0,0,4
1759890323,Colorado,1,7,0,0,7
1759890327,New York,2,0,0,0,0
1759890330,Tokyo,0,6,2,0,8
1759890335,Roswell,3,2,0,0,2
1759890340,Colorado,1,5,0,1,6
1759890345,Tokyo,0,3,1,0,4
1759890352,New York,2,1,0,0,1
1759890353,Colorado,1,2,0,0,2
1759890360,Roswell,3,1,0,0,1
1759890362,New York,2,2,0,0,2
1759890377,Roswell,3,2,0,0,2
1759890377,Tokyo,0,1,1,0,2
1759890393,Tokyo,0,4,1,1,6
1759890394,Colorado,1,0,0,0,0
1759890407,Colorado,1,3,0,0,3
1759890413,New York,2,3,0,0,3
1759890427,New York,2,2,0,0,2
1759890428,Roswell,3,3,0,0,3
1759890431,Roswell,3,1,0,0,1
1759890433,Tokyo,0,7,0,1,8
1759890443,Tokyo,0,13,1,0,14
1759890445,Colorado,1,1,0,0,1
1759890446,Colorado,1,1,0,0,1
1759890448,New York,2,1,0,0,1
1759890448,New York,2,5,0,0,5
1759890450,Roswell,3,2,0,0,2
1759890451,Roswell,3,1,0,0,1
1759890453,Tokyo,0,13,0,0,13
1759890454,Tokyo,0,6,1,0,7
1759890456,Colorado,1,1,0,0,1
1759890456,Colorado,1,1,0,1,2
1759890459,New York,2,1,1,0,2
1759890459,New York,2,2,1,0,3
1759890462,Roswell,3,0,0,0,0
1759890462,Roswell,3,0,0,0,0
1759890466,Tokyo,0,4,0,0,4
1759890466,Tokyo,0,5,1,0,6
1759890468,Colorado,1,0,0,0,0
1759890468,Colorado,1,0,0,0,0
1759890470,New York,2,3,0,0,3
1759890471,New York,2,5,0,0,5
1759890472,Roswell,3,0,0,0,0
1759890473,Roswell,3,0,0,0,0
1759890476,Tokyo,0,4,0,0,4
1759890482,New York,2,1,0,0,1
1759890490,Roswell,3,0,0,0,0
1759890493,Tokyo,0,3,0,0,3
1759890501,Colorado,1,2,0,0,2
1759890501,Tokyo,0,2,0,0,2
1759890505,Colorado,1,2,0,0,2
1759890505,New York,2,2,0,0,2
1759890507,Roswell,3,0,0,0,0
1759890508,New York,2,1,0,0,1
1759890510,Roswell,3,1,0,0,1
1759890510,Tokyo,0,5,0,0,5
1759890512,Colorado,1,1,0,0,1
1759890512,Tokyo,0,8,0,0,8
1759890515,Colorado,1,3,0,0,3
1759890523,New York,2,0,0,0,0
1759890525,Colorado,1,0,0,0,0
1759890525,Roswell,3,0,0,0,0
1759890527,New York,2,2,0,0,2
1759890527,Tokyo,0,7,0,0,7
1759890530,Roswell,3,0,0,0,0
1759890530,Colorado,1,2,0,0,2
1759890532,Tokyo,0,8,0,0,9
1759890537,New York,2,2,0,0,2
1759890540,Colorado,1,0,0,0,0
1759890541,Roswell,3,3,0,0,3
1759890544,New York,2,3,0,0,3
1759890550,Roswell,3,2,0,0,2
1759890554,Tokyo,0,2,0,0,3
1759890554,Colorado,1,1,0,0,1
1759890555,New York,2,0,1,0,1
1759890565,Tokyo,0,12,1,3,16
1759890566,Colorado,1,2,0,0,2
1759890568,New York,2,3,1,0,4
1759890569,Roswell,3,1,0,0,1
1759890577,Tokyo,0,4,0,0,4
1759890578,Colorado,1,2,0,0,2
1759890579,New York,2,0,0,0,1
1759890580,Roswell,3,2,0,0,2
1759890588,Tokyo,0,8,1,0,8
1759890592,Colorado,1,1,0,0,1
1759890623,Tokyo,0,3,1,0,5
1759890629,Colorado,1,2,0,0,2
1759890633,New York,2,5,0,0,5
1759890636,Roswell,3,0,0,0,0
1759890643,Tokyo,0,6,3,0,8
1759890643,New York,2,4,0,0,4
1759890645,Colorado,1,0,0,0,0
1759890650,Roswell,3,0,0,0,0
1759890655,Tokyo,0,5,2,0,7
1759890657,New York,2,4,0,0,4
1759890660,Roswell,3,0,0,0,0
1759890663,Colorado,1,1,0,0,1
1759890666,Tokyo,0,4,1,0,5
1759890682,New York,2,4,0,0,4
1759890689,Tokyo,0,3,2,1,6
1759890700,Roswell,3,1,0,0,1
1759890710,Colorado,1,0,0,0,0
1759890720,Colorado,1,1,0,1,2
1759890731,New York,2,4,0,0,4
1759890739,Tokyo,0,13,1,1,15
1759890744,Roswell,3,2,0,0,2
1759890752,New York,2,3,1,0,4
1759890757,Tokyo,0,10,0,0,10
1759890764,Roswell,3,4,0,0,4
1759890769,Colorado,1,2,0,0,2
1759890771,Colorado,1,1,0,0,1
1759890773,New York,2,4,0,0,4
1759890774,Tokyo,0,2,0,0,2
1759890786,Roswell,3,1,0,0,1
1759890793,New York,2,4,0,0,4
1759890805,Tokyo,0,3,0,0,3
1759890811,Roswell,3,2,0,0,2
1759890821,Colorado,1,2,0,0,2
1759890828,Colorado,1,1,0,0,1
1759890830,New York,2,2,0,0,2
1759890832,Tokyo,0,2,0,0,2
1759890835,Roswell,3,3,0,0,3
1759890836,New York,2,4,0,0,4
1759890849,Tokyo,0,6,0,0,6
1759890854,Roswell,3,0,0,0,0
1759890863,Colorado,1,1,0,0,1
1759890866,Colorado,1,0,0,0,0
1759890875,New York,2,6,1,0,7
1759890878,Tokyo,0,12,0,0,12
1759890886,Roswell,3,1,0,0,1
1759890890,New York,2,4,1,0,5
1759890897,Tokyo,0,8,0,1,9
1759890900,Roswell,3,4,0,0,4
1759890907,Colorado,1,3,0,0,3
1759890910,Colorado,1,0,0,0,0
1759890920,New York,2,0,0,0,0
1759890923,Tokyo,0,9,1,1,11
1759890932,Roswell,3,1,0,0,1
1759890933,New York,2,0,0,0,0
1759890935,Tokyo,0,2,0,0,2
1759890936,Roswell,3,0,0,0,0
1759890938,Colorado,1,0,0,0,0
1759890939,Colorado,1,2,0,0,2
1759890941,New York,2,3,0,0,3
1759890941,Tokyo,0,4,0,1,5
1759890943,Roswell,3,0,0,0,0
1759890944,New York,2,3,0,0,3
1759890946,Tokyo,0,6,0,0,6
1759890947,Roswell,3,2,0,0,2
1759890949,Colorado,1,0,0,0,0
1759890950,Colorado,1,0,0,0,0
1759890952,New York,2,3,0,0,3
1759890953,Tokyo,0,3,0,0,3
1759890955,Roswell,3,0,0,0,0
1759890956,New York,2,0,0,0,0
1759890958,Tokyo,0,10,0,1,11
1759890958,Roswell,3,3,0,0,3
1759890960,Colorado,1,0,0,0,0
1759890961,Colorado,1,1,0,0,1
1759890963,New York,2,2,0,0,2
1759890964,Tokyo,0,4,0,0,4
1759890966,Roswell,3,1,0,0,1
1759890967,New York,2,3,0,0,3
1759890969,Tokyo,0,5,0,0,5
1759890972,Roswell,3,2,0,0,2
1759890978,Colorado,1,1,0,0,1
1759890982,Colorado,1,0,0,0,0
1759890989,New York,2,1,1,0,2
1759890992,Tokyo,0,3,0,0,3
1759890999,Roswell,3,1,0,0,1
1759891004,New York,2,3,0,0,3
1759902715,Tokyo,0,7,1,0,8
1759902717,Colorado,1,0,0,0,0
1759902721,New York,2,3,0,0,3
1759902725,Tokyo,0,3,1,0,5
1759902731,Roswell,3,0,0,0,0
1759902732,New York,2,4,0,0,4
1759902736,Colorado,1,0,0,0,0
1759902736,Tokyo,0,8,0,0,8
1759902743,Roswell,3,1,0,0,1
1759902743,New York,2,5,0,0,5
1759902747,Colorado,1,0,0,0,0
1759902752,Tokyo,0,7,0,0,7
1759902754,Roswell,3,0,0,0,0
1759902757,New York,2,6,0,0,6
1759902759,Colorado,1,0,0,0,0
1759902764,Roswell,3,0,0,0,0
1759902769,Tokyo,0,13,0,1,15
1759902770,Colorado,1,1,0,0,1
1759902770,New York,2,6,0,0,6
1759902775,Roswell,3,1,0,0,1
1759902779,Tokyo,0,8,0,1,9
1759902781,Colorado,1,0,0,0,0
1759902781,New York,2,6,0,0,6
1759902782,Tokyo,0,13,1,1,16
1759902791,Roswell,3,0,0,0,0
1759902794,Tokyo,0,8,1,1,10
1759902795,Colorado,1,0,0,0,0
1759902796,Colorado,1,0,0,0,0
1759902796,Tokyo,0,8,1,0,9
1759902800,New York,2,4,0,0,4
1759902802,Roswell,3,0,0,0,0
1759902805,Tokyo,0,8,1,0,10
1759902806,New York,2,3,0,0,3
1759902806,Colorado,1,1,0,0,1
1759902807,Tokyo,0,6,0,0,6
1759902830,Colorado,1,1,0,0,1
1759902830,New York,2,9,0,0,9
1759902830,Roswell,3,0,0,0,0
1759902832,Colorado,1,1,0,0,1
1759902836,New York,2,3,0,0,3
1759902837,Tokyo,0,6,1,1,8
1759902837,Tokyo,0,6,1,1,7
1759902849,Colorado,1,1,0,0,1
1759902853,Tokyo,0,8,1,1,10
1759902859,Roswell,3,0,0,0,0
1759902859,Tokyo,0,5,1,0,6
1759902860,Colorado,1,1,0,0,1
1759902860,Colorado,1,0,0,0,0
1759902872,New York,2,3,0,0,3
1759902875,Colorado,1,0,0,0,0
1759902875,Roswell,3,0,0,0,0
1759902879,Colorado,1,0,0,0,0
1759902879,Tokyo,0,7,1,0,9
1759902879,Tokyo,0,5,0,1,6
1759902879,Roswell,3,1,0,0,1
1759902882,New York,2,2,0,0,2
1759902888,Colorado,1,0,0,0,0
1759902891,Colorado,1,0,0,0,0
1759902894,Tokyo,0,2,0,0,3
1759902894,Tokyo,0,6,2,0,8
1759902895,New York,2,1,0,0,1
1759902895,Roswell,3,0,0,0,0
1759902895,Roswell,3,1,0,0,1
1759902898,Colorado,1,0,0,0,0
1759902905,Colorado,1,0,0,0,0
1759902905,New York,2,3,0,0,3
1759902907,Tokyo,0,6,0,0,6
1759902910,Tokyo,0,12,0,0,12
1759902911,Roswell,3,1,0,0,1
1759902917,Colorado,1,0,0,0,0
1759902918,Tokyo,0,9,0,0,9
1759902922,Roswell,3,1,0,0,1
1759902923,Colorado,1,0,0,0,0
1759902930,Colorado,1,0,0,0,0
1759902931,Tokyo,0,9,0,0,9
1759902937,New York,2,7,0,0,7
1759902945,Tokyo,0,5,0,0,5
1759902947,Roswell,3,0,0,0,0
1759902954,Colorado,1,0,0,0,0
1759902960,Colorado,1,0,0,0,0
1759902961,Tokyo,0,8,1,1,10
1759902967,New York,2,9,0,0,9
1759902975,Colorado,1,0,0,0,0
1759902987,Colorado,1,0,0,0,0
1759902997,Colorado,1,0,0,0,0
1759903000,Colorado,1,0,0,0,0
1759903002,Tokyo,0,9,1,0,10
1759903040,Tokyo,0,8,2,1,10
1759903044,Colorado,1,0,0,0,0
1759903051,Tokyo,0,8,1,1,10
1759903054,Colorado,1,0,0,0,0
1759903057,New York,2,2,0,0,2
1759903061,Roswell,3,0,0,1,2
1759903063,Tokyo,0,8,0,0,8
1759903066,Colorado,1,0,0,0,0
1759903069,New York,2,1,0,0,1
1759903073,Roswell,3,0,0,0,0
1759903075,Tokyo,0,3,0,0,3
1759903077,Colorado,1,0,0,0,0
1759903079,New York,2,0,0,0,0
1759903084,Roswell,3,0,0,0,0
1759903086,Tokyo,0,5,0,0,5
1759903088,Tokyo,0,5,0,0,5
1759903091,Colorado,1,0,0,0,0
1759903099,Colorado,1,0,0,0,0
1759903102,New York,2,1,0,0,1
1759903107,Tokyo,0,4,0,0,4
1759903108,Roswell,3,1,0,0,1
1759903113,New York,2,0,0,0,0
1759903114,Colorado,1,0,0,0,0
1759903114,Roswell,3,1,0,0,1
1759903115,Colorado,1,0,0,0,0
1759903115,New York,2,0,0,0,0
1759903127,Tokyo,0,8,0,0,8
1759903129,Roswell,3,0,0,0,0
1759903138,New York,2,1,0,0,1
1759903138,Colorado,1,0,0,0,0
1759903144,Roswell,3,0,0,0,0
1759903145,Tokyo,0,8,0,0,8
1759903153,Colorado,1,0,0,0,0
1759903155,New York,2,2,0,0,2
1759903157,Tokyo,0,12,0,1,13
1759903158,Roswell,3,0,0,0,0
1759903163,New York,2,3,0,0,3
1759903165,Colorado,1,0,0,0,0
1759903172,Roswell,3,0,0,0,0
1759903176,Tokyo,0,16,0,0,16
1759903179,Colorado,1,0,0,0,0
1759903182,New York,2,3,0,0,3
1759903183,Tokyo,0,11,0,2,13
1759903183,Roswell,3,0,0,0,0
1759903185,New York,2,3,0,0,3
1759903187,Colorado,1,0,0,0,0
1759903192,Roswell,3,0,0,0,0
1759903194,Tokyo,0,4,0,1,5
1759903194,Colorado,1,1,0,0,1
1759903195,New York,2,3,0,0,3
1759903196,Tokyo,0,12,1,1,14
1759903197,Roswell,3,0,0,0,0
1759903197,New York,2,3,2,0,5
1759903197,Colorado,1,0,0,0,0
1759903204,Colorado,1,0,0,0,0
1759903207,Roswell,3,0,0,0,0
1759903213,Tokyo,0,8,1,1,10
1759903215,New York,2,1,0,0,1
1759903215,Tokyo,0,8,0,0,8
1759903219,New York,2,2,1,0,2
1759903220,Roswell,3,0,0,0,0
1759903221,Roswell,3,0,0,0,0
1759903222,Colorado,1,0,0,0,0
1759903224,Colorado,1,0,0,0,0
1759903225,Tokyo,0,7,0,0,7
1759903225,Tokyo,0,5,1,0,6
1759903226,New York,2,1,1,0,2
1759903232,Colorado,1,0,0,0,0
1759903235,New York,2,5,0,0,5
1759903243,Roswell,3,0,0,0,0
1759903248,Roswell,3,0,0,0,0
1759903248,Colorado,1,0,0,0,0
1759903248,Colorado,1,0,0,0,0
1759903248,Tokyo,0,6,0,0,6
1759903249,Tokyo,0,5,0,0,6
1759903249,New York,2,3,0,0,3
1759903249,New York,2,4,0,0,4
1759903258,Roswell,3,0,0,0,0
1759903260,Colorado,1,0,0,0,0
1759903264,Roswell,3,0,0,0,0
1759903270,Tokyo,0,5,0,0,6
1759903270,Colorado,1,0,0,0,0
1759903275,New York,2,2,0,0,2
1759903279,Tokyo,0,6,0,1,7
1759903288,Roswell,3,0,0,0,0
1759903290,New York,2,3,0,0,3
1759903296,Colorado,1,0,0,0,0
1759903299,Roswell,3,1,0,0,1
1759903303,Tokyo,0,3,0,0,3
1759903304,Colorado,1,0,0,0,0
1759903304,New York,2,3,0,0,3
1759903305,Tokyo,0,8,0,0,8
1759903306,Roswell,3,0,0,0,0
1759903307,New York,2,2,0,0,2
1759903309,Colorado,1,0,0,0,0
1759903313,Roswell,3,0,0,0,0
1759903314,Colorado,1,0,0,0,0
1759903315,Tokyo,0,10,0,1,11
1759903315,New York,2,2,0,0,2
1759903316,Roswell,3,0,0,0,0
1759903316,Tokyo,0,12,0,1,14
1759903319,Colorado,1,0,0,0,0
1759903319,New York,2,1,0,0,1
1759903323,Roswell,3,0,0,0,0
1759903326,Tokyo,0,10,1,0,11
1759903326,Tokyo,0,7,0,0,8
1759903329,New York,2,2,0,0,2
1759903337,Tokyo,0,10,0,0,10
1759903337,Tokyo,0,11,1,1,13
1759903342,Roswell,3,0,0,0,0
1759903344,Colorado,1,0,0,0,0
1759903345,Roswell,3,0,0,0,0
1759903347,Tokyo,0,9,0,1,10
1759903348,New York,2,3,0,0,3
1759903353,Colorado,1,0,0,0,0
1759903355,Tokyo,0,9,1,0,10
1759903356,Roswell,3,1,0,0,1
1759903358,New York,2,5,0,0,5
1759903361,New York,2,2,0,0,2
1759903366,Tokyo,0,7,1,1,9
1759903369,Roswell,3,1,0,0,1
1759903370,Colorado,1,0,0,0,0
1759903377,Colorado,1,0,0,0,0
1759903379,Roswell,3,0,0,0,0
1759903418,Tokyo,0,10,1,0,11
1759903427,Colorado,1,0,0,0,0
1759903428,Tokyo,0,15,1,0,16
1759903438,Tokyo,0,12,2,0,14
1759903439,Colorado,1,0,0,0,0
1759903476,Tokyo,0,7,1,1,9
1759903481,Colorado,1,0,0,0,0
1759903486,New York,2,3,0,0,4
1759903488,Tokyo,0,3,0,1,4
1759903492,Roswell,3,0,0,0,0
1759903492,Colorado,1,0,0,0,0
1759903501,Tokyo,0,6,0,0,7
1759903503,New York,2,5,0,0,5
1759903505,Roswell,3,0,0,0,0
